2024-07-22 11:06:02.745024
Bus (ID);Bus (numéro);Etat;Ligne (ID);Ligne (nom court);Code du sens;Destination;Coordonnées;Avance / Retard
280786514;280786514;En ligne;0032;32;0;Alma Sud;48.113302, -1.647514;161
463193516;463193516;En ligne;0050;50;1;Thorigné;48.161068, -1.584858;106
-1725690508;-1725690508;En ligne;0010;10;0;Porte de Cleunay;48.118291, -1.689255;215
1375228526;1375228526;En ligne;0010;10;0;Porte de Cleunay;48.117114, -1.634025;0
645600518;645600518;En ligne;0014;14;0;Roazhon Park;48.121276, -1.704827;153
-1543283506;-1543283506;Hors-service;;;;;48.109674, -1.642592;
1740042530;1740042530;Hors-service;;;;;48.109919, -1.643233;
1557635528;1557635528;Hors-service;;;;;48.109754, -1.641711;
-84027490;-84027490;Hors-service;;;;;48.111201, -1.644113;
-2007703760;-2007703760;Hors-service;;;;;48.111279, -1.643958;
-1460482754;-1460482754;En ligne;0050;50;0;Cesson-Viasilva;48.164834, -1.57958;101
828007520;828007520;Hors-service;;;;;48.109757, -1.641873;
-1825296758;-1825296758;En ligne;0011;11;1;La Poterie;48.105891, -1.626715;-70
-913261748;-913261748;Hors-service;;;;;48.109915, -1.642667;
1010414522;1010414522;Hors-service;;;;;48.109757, -1.641873;
-1642889756;-1642889756;Hors-service;;;;;48.11024, -1.641955;
-117638486;-117638486;Hors-service;;;;;48.110157, -1.641315;
1192821524;1192821524;Hors-service;;;;;48.110478, -1.641626;
-1095668750;-1095668750;Hors-service;;;;;48.10992, -1.642748;
1888838536;1888838536;En ligne;0006;C6;0;Aéroport;48.082535, -1.712168;175
1922449532;1922449532;En ligne;0011;11;0;ZI Ouest;48.104438, -1.664015;-213
-730854746;-730854746;En ligne;0064;64;1;Acigné;48.133884, -1.537592;216
-1494093750;-1494093750;Hors-service;;;;;48.110473, -1.642676;
2104856534;2104856534;Hors-service;;;;;48.110959, -1.644751;
-1029673496;-1029673496;Hors-service;;;;;48.07984, -1.734838;
-1311686748;-1311686748;Hors-service;;;;;48.115596, -1.578111;
-1278075752;-1278075752;En ligne;0034;34;0;Cesson Monniais;48.131307, -1.620836;-14
-847266494;-847266494;Hors-service;;;;;48.11, -1.641867;
-946872744;-946872744;Hors-service;;;;;48.115753, -1.577788;
2071245538;2071245538;En ligne;0006;C6;0;Aéroport;48.119034, -1.598857;8
-664859492;-664859492;Hors-service;;;;;48.11024, -1.640596;
512383272;512383272;Hors-service;;;;;48.108955, -1.641385;
-2041314756;-2041314756;En ligne;0006;C6;0;Aéroport;48.105703, -1.683911;66
-482452490;-482452490;Hors-service;;;;;48.081915, -1.633791;
1059604278;1059604278;Hors-service;;;;;48.108955, -1.641627;
-1858907754;-1858907754;Hors-service;;;;;48.11088, -1.643546;
64768516;64768516;Hors-service;;;;;48.110233, -1.640986;
1424418282;1424418282;Hors-service;;;;;48.115834, -1.577553;
-1129279746;-1129279746;Hors-service;;;;;48.115034, -1.578197;
247175518;247175518;Hors-service;;;;;48.110234, -1.640515;
1225205782;1225205782;Hors-service;;;;;48.110553, -1.641552;
-582058740;-582058740;Hors-service;;;;;48.1104, -1.644756;
-1676500752;-1676500752;En ligne;0006;C6;1;Cesson-Sévigné;48.109856, -1.677859;-21
-1345297744;-1345297744;Inconnu;0012;12;1;Villejean-U;48.110236, -1.642507;
-399651738;-399651738;Hors-service;;;;;48.114236, -1.580187;
-764465742;-764465742;En ligne;0006;C6;1;Cesson-Sévigné;48.094281, -1.70564;-128
-615669736;-615669736;Hors-service;;;;;48.115675, -1.578185;
1242011280;1242011280;Hors-service;;;;;48.108957, -1.642031;
-34837734;-34837734;Hors-service;;;;;48.108952, -1.641465;
478772276;478772276;Hors-service;;;;;48.109596, -1.642747;
1971639288;1971639288;Hors-service;;;;;48.108958, -1.641789;
147569268;147569268;Hors-service;;;;;48.115596, -1.578111;
661179278;661179278;Hors-service;;;;;48.110879, -1.644031;
-1958514004;-1958514004;Hors-service;;;;;48.109035, -1.641876;
-51643232;-51643232;Hors-service;;;;;48.109673, -1.643077;
843586280;843586280;En ligne;0012;12;1;Villejean-U;48.13739, -1.686373;19
-1776107002;-1776107002;Hors-service;;;;;48.115512, -1.578426;
677984776;677984776;Hors-service;;;;;48.079999, -1.73539;
-1627310996;-1627310996;Hors-service;;;;;48.114395, -1.579797;
1042798780;1042798780;Hors-service;;;;;48.110077, -1.642426;
-1162890742;-1162890742;Hors-service;;;;;48.115118, -1.578352;
1009187784;1009187784;Hors-service;;;;;48.110153, -1.640508;
1590019786;1590019786;En ligne;0056;56;0;Chavagne;48.109992, -1.698667;-7
-980483740;-980483740;En ligne;0012;12;0;La Poterie;48.09742, -1.674363;-71
-1860134492;-1860134492;Hors-service;;;;;48.111113, -1.644038;
-798076738;-798076738;Hors-service;;;;;48.115913, -1.577627;
1573214288;1573214288;En ligne;0012;12;1;Villejean-U;48.087358, -1.642757;0
-1677727490;-1677727490;Hors-service;;;;;48.109835, -1.641476;
1025993282;1025993282;Inconnu;0012;12;1;Villejean-U;48.084796, -1.658986;
1755621290;1755621290;En ligne;0012;12;0;La Poterie;48.122726, -1.684263;22
-1495320488;-1495320488;En ligne;0032;32;1;Saint-Grégoire;48.153898, -1.696918;288
1938028292;1938028292;Inconnu;0012;12;0;La Poterie;48.098875, -1.675635;
2120435294;2120435294;Hors-service;;;;;48.109201, -1.642026;
-948099482;-948099482;Hors-service;;;;;48.111033, -1.643788;
-1444903994;-1444903994;Hors-service;;;;;48.109192, -1.641796;
-1992125000;-1992125000;Hors-service;;;;;48.109194, -1.641958;
146342530;146342530;Hors-service;;;;;48.063675, -1.701154;
1374001788;1374001788;Hors-service;;;;;48.110878, -1.644515;
1191594786;1191594786;Hors-service;;;;;48.110236, -1.640676;
328749532;328749532;Hors-service;;;;;48.063678, -1.701073;
1556408790;1556408790;Hors-service;;;;;48.110319, -1.641545;
1921222794;1921222794;Hors-service;;;;;48.111201, -1.644113;
-616896474;-616896474;En ligne;0002;C2;1;Saint-Grégoire;48.096224, -1.636902;0
2103629796;2103629796;Hors-service;;;;;48.110474, -1.642191;
2070018800;2070018800;En ligne;0013;13;1;Chantepie;48.054473, -1.740191;0
-69675468;-69675468;En ligne;0001;C1;1;Cesson-Viasilva;48.109485, -1.678122;-132
-2008930498;-2008930498;Hors-service;;;;;48.110873, -1.644192;
-1312913486;-1312913486;En ligne;0032;32;1;Saint-Grégoire;48.097382, -1.657566;-140
842359542;842359542;Hors-service;;;;;48.11064, -1.641869;
-2042541494;-2042541494;En ligne;0064;64;1;Acigné;48.132778, -1.619861;0
-583285478;-583285478;En ligne;0014;14;0;Roazhon Park;48.124943, -1.661329;2
1571987550;1571987550;En ligne;0002;C2;1;Saint-Grégoire;48.107478, -1.677137;267
-1130506484;-1130506484;En ligne;0006;C6;1;Cesson-Sévigné;48.114146, -1.624692;79
-218471474;-218471474;Hors-service;;;;;48.109915, -1.641065;
1936801554;1936801554;Hors-service;;;;;48.110714, -1.64411;
-765692480;-765692480;Hors-service;;;;;48.109836, -1.641233;
-36064472;-36064472;Hors-service;;;;;48.063675, -1.701154;
-1628537734;-1628537734;En ligne;0005;C5;1;Saint-Laurent;48.090059, -1.692845;227
-400878476;-400878476;Hors-service;;;;;48.109833, -1.641072;
477545538;477545538;Hors-service;;;;;48.110476, -1.644426;
-1081316728;-1081316728;Hors-service;;;;;48.110555, -1.643558;
-799303476;-799303476;En ligne;0006;C6;0;Aéroport;48.1136, -1.590509;0
1024766544;1024766544;En ligne;0007;C7;1;St-Jacques-Gaîté;48.02472, -1.744513;0
-351688720;-351688720;En ligne;0007;C7;1;St-Jacques-Gaîté;48.051834, -1.739698;38
-252082470;-252082470;Hors-service;;;;;48.110479, -1.644588;
1207173546;1207173546;En ligne;0005;C5;0;Lycée Bréquigny;48.1388, -1.659227;0
-169281718;-169281718;En ligne;0002;C2;0;Haut Sancé;48.096309, -1.652344;-6
112731534;112731534;En ligne;0001;C1;1;Cesson-Viasilva;48.123264, -1.659121;98
1754394552;1754394552;Hors-service;;;;;48.111197, -1.644193;
560346290;560346290;En ligne;0002;C2;0;Haut Sancé;48.145006, -1.686375;38
659952540;659952540;En ligne;0003;C3;0;Henri Fréville;48.109794, -1.67784;-18
-1993351738;-1993351738;Hors-service;;;;;48.110552, -1.643867;
1107567296;1107567296;En ligne;0013;13;1;Chantepie;48.087788, -1.624713;411
1389580548;1389580548;Hors-service;;;;;48.110319, -1.641787;
-1446130732;-1446130732;Hors-service;;;;;48.110636, -1.643794;
1472381300;1472381300;En ligne;0004;C4;1;ZA Saint-Sulpice;48.115401, -1.63335;287
2119208556;2119208556;Hors-service;;;;;48.11112, -1.643634;
195532286;195532286;Hors-service;;;;;48.110474, -1.643793;
-998515976;-998515976;Hors-service;;;;;48.110073, -1.642991;
-1810944736;-1810944736;Hors-service;;;;;48.110555, -1.643787;
377939288;377939288;Inconnu;0004;C4;1;ZA Saint-Sulpice;48.133198, -1.695871;
79120538;79120538;Hors-service;;;;;48.110236, -1.642507;
-898909726;-898909726;En ligne;0005;C5;0;Lycée Bréquigny;48.110714, -1.655753;54
742753292;742753292;En ligne;0005;C5;1;Saint-Laurent;48.109857, -1.674427;126
443934542;443934542;Hors-service;;;;;48.064, -1.701156;
-716502724;-716502724;En ligne;0001;C1;1;Cesson-Viasilva;48.085601, -1.603952;0
925160294;925160294;Hors-service;;;;;48.110319, -1.643389;
1355969552;1355969552;Hors-service;;;;;48.064715, -1.70243;
13125284;13125284;Hors-service;;;;;48.109995, -1.643145;
1289974298;1289974298;Hors-service;;;;;48.110313, -1.643308;
1720783556;1720783556;Hors-service;;;;;48.064794, -1.70315;
1654788302;1654788302;Hors-service;;;;;48.111195, -1.644031;
2019602306;2019602306;En ligne;0001;C1;0;Chantepie;48.107058, -1.677733;-28
-1662148730;-1662148730;Hors-service;;;;;48.11064, -1.641869;
1837195304;1837195304;En ligne;0003;C3;0;Henri Fréville;48.091042, -1.682195;345
-2092957988;-2092957988;Hors-service;;;;;48.110078, -1.643314;
-1114927724;-1114927724;En ligne;0014;14;1;Beaulieu Chimie;48.120097, -1.708371;68
-1728143984;-1728143984;En ligne;0002;C2;1;Saint-Grégoire;48.095636, -1.651128;-12
-1910550986;-1910550986;En ligne;0004;C4;1;ZA Saint-Sulpice;48.10986, -1.674818;91
161921290;161921290;Hors-service;;;;;48.11, -1.641638;
-1363329980;-1363329980;Hors-service;;;;;48.110241, -1.643315;
-1545736982;-1545736982;Hors-service;;;;;48.110076, -1.643152;
344328292;344328292;Hors-service;;;;;48.052953, -1.717465;
-816108974;-816108974;En ligne;0002;C2;1;Saint-Grégoire;48.133122, -1.685118;179
-1180922978;-1180922978;Hors-service;;;;;48.111197, -1.644193;
526735294;526735294;Hors-service;;;;;48.109999, -1.64075;
-633701972;-633701972;En ligne;0004;C4;1;ZA Saint-Sulpice;48.11219, -1.702107;31
-451294970;-451294970;En ligne;0004;C4;0;Grand Quartier;48.127771, -1.629157;4
891549298;891549298;Hors-service;;;;;48.110073, -1.641389;
1538376554;1538376554;Hors-service;;;;;48.064398, -1.703155;
626341544;626341544;Hors-service;;;;;48.064794, -1.70315;
1073956300;1073956300;Hors-service;;;;;48.110077, -1.642668;
1903190558;1903190558;Hors-service;;;;;48.064801, -1.702989;
1173562550;1173562550;Hors-service;;;;;48.064873, -1.702753;
1438770304;1438770304;En ligne;0014;14;1;Beaulieu Chimie;48.119235, -1.650204;-176
-1844555732;-1844555732;Hors-service;;;;;48.063676, -1.700912;
2085597560;2085597560;Hors-service;;;;;48.064801, -1.702989;
1322358556;1322358556;Hors-service;;;;;48.064237, -1.701069;
-932520722;-932520722;Hors-service;;;;;48.11, -1.641867;
-2026962734;-2026962734;Hors-service;;;;;48.064712, -1.70251;
1504765558;1504765558;Hors-service;;;;;48.064798, -1.702827;
-567706718;-567706718;Hors-service;;;;;48.110557, -1.641229;
-1479741728;-1479741728;Hors-service;;;;;48.110312, -1.641948;
2051986564;2051986564;Hors-service;;;;;48.064154, -1.700914;
-202892714;-202892714;Hors-service;;;;;48.11, -1.641638;
-1297334726;-1297334726;Hors-service;;;;;48.109994, -1.642028;
-2060573730;-2060573730;Hors-service;;;;;48.064153, -1.701385;
709142296;709142296;Hors-service;;;;;48.110237, -1.642036;
-385299716;-385299716;Hors-service;;;;;48.109994, -1.641786;
-1695759726;-1695759726;En ligne;0007;C7;0;Bruz;48.034895, -1.757321;-123
1256363302;1256363302;En ligne;0003;C3;1;Patton;48.132634, -1.669697;-50
-20485712;-20485712;En ligne;0006;C6;0;Aéroport;48.114053, -1.639666;85
-601317714;-601317714;En ligne;0005;C5;0;Lycée Bréquigny;48.13468, -1.659011;54
1139951554;1139951554;Hors-service;;;;;48.064234, -1.701392;
957544552;957544552;Hors-service;;;;;48.063677, -1.700428;
-418910712;-418910712;En ligne;0005;C5;0;Lycée Bréquigny;48.108618, -1.680213;235
-1878166728;-1878166728;Hors-service;;;;;48.064476, -1.703229;
1687172560;1687172560;Hors-service;;;;;48.064954, -1.702989;
310717296;310717296;Hors-service;;;;;48.064079, -1.700746;
-1330945722;-1330945722;En ligne;0002;C2;0;Haut Sancé;48.155279, -1.671472;0
1869579562;1869579562;Hors-service;;;;;48.064713, -1.703156;
675531300;675531300;Hors-service;;;;;48.063995, -1.70059;
-783724716;-783724716;Hors-service;;;;;48.110638, -1.642825;
-1513352724;-1513352724;En ligne;0004;C4;0;Grand Quartier;48.131664, -1.695021;-107
1222752306;1222752306;Hors-service;;;;;48.064716, -1.703075;
-236503710;-236503710;En ligne;0001;C1;0;Chantepie;48.094829, -1.636605;-19
-1148538720;-1148538720;En ligne;0007;C7;0;Bruz;48.092158, -1.702598;0
1587566310;1587566310;Hors-service;;;;;48.063916, -1.700987;
1040345304;1040345304;Hors-service;;;;;48.064876, -1.702915;
-966131718;-966131718;Hors-service;;;;;48.110074, -1.642506;
1952380314;1952380314;Hors-service;;;;;48.064478, -1.702274;
-1430551972;-1430551972;Hors-service;;;;;48.06472, -1.701865;
-54096708;-54096708;En ligne;0006;C6;1;Cesson-Sévigné;48.067998, -1.726918;0
2134787316;2134787316;Hors-service;;;;;48.064312, -1.702596;
-1248144970;-1248144970;Hors-service;;;;;48.063837, -1.700267;
493124298;493124298;En ligne;0003;C3;1;Patton;48.109725, -1.678198;-71
-1977772978;-1977772978;Hors-service;;;;;48.063996, -1.701236;
-1065737968;-1065737968;Hors-service;;;;;48.06384, -1.700187;
857938302;857938302;Hors-service;;;;;48.063914, -1.700825;
-1795365976;-1795365976;Hors-service;;;;;48.111273, -1.644106;
-700923964;-700923964;Hors-service;;;;;48.064394, -1.700989;
1405159308;1405159308;Hors-service;;;;;48.063914, -1.700355;
-518516962;-518516962;Hors-service;;;;;48.064394, -1.700989;
-153702958;-153702958;Hors-service;;;;;48.064313, -1.700753;
1769973312;1769973312;Hors-service;;;;;48.063919, -1.700907;
211111046;211111046;Hors-service;;;;;48.064639, -1.702746;
758332052;758332052;Hors-service;;;;;48.064713, -1.702026;
-1612958974;-1612958974;Hors-service;;;;;48.110315, -1.64211;
393518048;393518048;Hors-service;;;;;48.064555, -1.70259;
1487960060;1487960060;Hors-service;;;;;48.064077, -1.700356;
-883330966;-883330966;Hors-service;;;;;48.063758, -1.700435;
940739054;940739054;En ligne;0001;C1;0;Chantepie;48.132639, -1.619956;0
-1894972226;-1894972226;Hors-service;;;;;48.064801, -1.702989;
-336109960;-336109960;Hors-service;;;;;48.064716, -1.703075;
1123146056;1123146056;Hors-service;;;;;48.064152, -1.700268;
-1347751220;-1347751220;Hors-service;;;;;48.109592, -1.643069;
28704044;28704044;Hors-service;;;;;48.064316, -1.700673;
1305553058;1305553058;En ligne;0005;C5;0;Lycée Bréquigny;48.08577, -1.694388;290
-618123212;-618123212;Hors-service;;;;;48.109995, -1.641072;
575925050;575925050;Hors-service;;;;;48.111752, -1.680275;
1670367062;1670367062;Hors-service;;;;;48.064797, -1.701953;
2018375568;2018375568;Hors-service;;;;;48.147434, -1.706432;
2035181066;2035181066;Hors-service;;;;;48.064793, -1.702275;
1852774064;1852774064;En ligne;0001;C1;1;Cesson-Viasilva;48.090633, -1.624585;11
-1911777724;-1911777724;Hors-service;;;;;48.146952, -1.705877;
-2077379228;-2077379228;En ligne;0004;C4;0;Grand Quartier;48.109806, -1.698368;-9
-1712565224;-1712565224;En ligne;0001;C1;0;Chantepie;48.122282, -1.65019;-11
-87707704;-87707704;Hors-service;;;;;48.146959, -1.705474;
1471154562;1471154562;Hors-service;;;;;48.110797, -1.642677;
-1530158222;-1530158222;En ligne;0005;C5;1;Saint-Laurent;48.127112, -1.651827;194
-469327206;-469327206;Hors-service;;;;;48.09944, -1.632838;
-2094184726;-2094184726;Hors-service;;;;;48.146955, -1.705796;
-1165344218;-1165344218;En ligne;0003;C3;0;Henri Fréville;48.130773, -1.663877;-83
625114806;625114806;Hors-service;;;;;48.097273, -1.624669;
-1729370722;-1729370722;Hors-service;;;;;48.146958, -1.705716;
-982937216;-982937216;En ligne;0003;C3;1;Patton;48.087317, -1.682241;-52
989928810;989928810;Hors-service;;;;;48.146872, -1.705156;
-452521708;-452521708;En ligne;0081;81;0;Clayes-Romillé;48.18528, -1.857512;23
-800530214;-800530214;Hors-service;;;;;48.109912, -1.640675;
-75809158;-75809158;Hors-service;;;;;48.096072, -1.625869;
-270114706;-270114706;Hors-service;;;;;48.146953, -1.705392;
-1546963720;-1546963720;En ligne;0052;52;1;Montgermont | La Chapelle;48.129264, -1.831512;63
1018632854;1018632854;Hors-service;;;;;48.146553, -1.705707;
94699298;94699298;Hors-service;;;;;48.146959, -1.705474;
-1364556718;-1364556718;Hors-service;;;;;48.146953, -1.705392;
2113074866;2113074866;Hors-service;;;;;48.146552, -1.705949;
277106300;277106300;Hors-service;;;;;48.146956, -1.705554;
-1182149716;-1182149716;En ligne;0078;78;1;Betton;48.125733, -1.695019;90
-722636414;-722636414;En ligne;0065;65;1;Rennes;48.120481, -1.709603;-21
-1746176220;-1746176220;Hors-service;;;;;48.052796, -1.717317;
-999742714;-999742714;Hors-service;;;;;48.147353, -1.706425;
6991594;6991594;En ligne;0051;51;1;Betton;48.171116, -1.641827;43
-1016548212;-1016548212;Hors-service;;;;;48.052875, -1.717391;
-1381362216;-1381362216;Hors-service;;;;;48.052875, -1.717391;
736619602;736619602;Hors-service;;;;;48.097357, -1.624353;
-651734208;-651734208;Hors-service;;;;;48.146872, -1.705156;
-834141210;-834141210;Hors-service;;;;;48.099353, -1.63275;
1283840608;1283840608;Hors-service;;;;;48.096477, -1.626106;
-104513202;-104513202;Hors-service;;;;;48.099434, -1.632986;
-286920204;-286920204;Hors-service;;;;;48.099518, -1.632912;
2013468616;2013468616;Hors-service;;;;;48.097038, -1.624675;
77893800;77893800;Hors-service;;;;;48.0792, -1.735076;
442707804;442707804;Hors-service;;;;;48.08008, -1.735155;
-1916684676;-1916684676;En ligne;0004;C4;0;Grand Quartier;48.111001, -1.649183;175
260300802;260300802;Hors-service;;;;;48.079116, -1.734908;
1537149816;1537149816;En ligne;0054;54;0;Le Rheu / Cintré;48.10632, -1.677465;0
-1734277674;-1734277674;En ligne;0054;54;1;Rennes;48.105074, -1.747356;323
807521808;807521808;Hors-service;;;;;48.146875, -1.705318;
1901963820;1901963820;Hors-service;;;;;48.096475, -1.625716;
-1551870672;-1551870672;Hors-service;;;;;48.09696, -1.62483;
1354742814;1354742814;Hors-service;;;;;48.096718, -1.625952;
106597844;106597844;Hors-service;;;;;48.096235, -1.625385;
-1369463670;-1369463670;Hors-service;;;;;48.096238, -1.625547;
1719556818;1719556818;Hors-service;;;;;48.096633, -1.624438;
471411848;471411848;Hors-service;;;;;48.147035, -1.706275;
-1187056668;-1187056668;Hors-service;;;;;48.11568, -1.578508;
2084370822;2084370822;Hors-service;;;;;48.099599, -1.632906;
653818850;653818850;Hors-service;;;;;48.147595, -1.705557;
-822242664;-822242664;En ligne;0011;11;0;Roazhon Park;48.087358, -1.642515;0
